Round,ColonyID,Colony,Treatment,All_Weight,All_weight_over100,C_weight,DB_weight,NB_weight,C_weight_less_100,DB_weight_less_100,NB_weight_less_100
Round2,193,col14,c,0.0049,,,,,0.1062,,0.4627
Round2,193,col14,c,0.0049,,,,,0.1062,,0.5006
Round2,193,col14,c,0.005,,,,,0.1065,,0.5199
Round2,193,col14,c,0.0052,,,,,0.1071,,0.531
Round2,193,col14,c,0.0055,,,,,0.1075,,0.55
Round2,193,col14,c,0.0056,,,,,0.1076,,0.5555
Round2,193,col14,c,0.0058,,,,,0.1076,,0.5611
Round2,193,col14,c,0.006,,,,,0.1078,,0.5915
Round2,193,col14,c,0.0062,,,,,0.108,,0.6091
Round2,193,col14,c,0.0063,,,,,0.1081,,0.6284
Round2,193,col14,c,0.0063,,,,,0.1082,,0.6563
Round2,193,col14,c,0.0064,,,,,0.1083,,0.7334
Round2,193,col14,c,0.0066,,,,,0.1085,,0.7372
Round2,193,col14,c,0.0066,,,,,0.1087,,0.7611
Round2,193,col14,c,0.0068,,,,,0.1092,,0.8914
Round2,193,col14,c,0.007,,,,,0.1094,,0.98
Round2,193,col14,c,0.0074,,,,,0.1095,,1.0357
Round2,193,col14,c,0.0079,,,,,0.1098,,
Round2,193,col14,c,0.0081,,,,,0.1103,,
Round2,193,col14,c,0.0086,,,,,0.1103,,
Round2,193,col14,c,0.0126,,,,,0.1104,,
Round2,193,col14,c,0.0127,,,,,0.1115,,
Round2,193,col14,c,0.0133,,,,,0.1115,,
Round2,193,col14,c,0.0136,,,,,0.1121,,
Round2,193,col14,c,0.0143,,,,,0.1122,,
Round2,193,col14,c,0.0145,,,,,0.1124,,
Round2,193,col14,c,0.0147,,,,,0.1126,,
Round2,193,col14,c,0.0148,,,,,0.1126,,
Round2,193,col14,c,0.0153,,,,,0.1128,,
Round2,193,col14,c,0.0156,,,,,0.113,,
Round2,193,col14,c,0.0157,,,,,0.1134,,
Round2,193,col14,c,0.0159,,,,,0.1134,,
Round2,193,col14,c,0.0163,,,,,0.1144,,
Round2,193,col14,c,0.0163,,,,,0.1154,,
Round2,193,col14,c,0.017,,,,,0.1154,,
Round2,193,col14,c,0.0173,,,,,0.1159,,
Round2,193,col14,c,0.0175,,,,,0.1159,,
Round2,193,col14,c,0.0181,,,,,0.116,,
Round2,193,col14,c,0.0181,,,,,0.1162,,
Round2,193,col14,c,0.0183,,,,,0.1163,,
Round2,193,col14,c,0.0184,,,,,0.1166,,
Round2,193,col14,c,0.0185,,,,,0.1168,,
Round2,193,col14,c,0.0185,,,,,0.1168,,
Round2,193,col14,c,0.0186,,,,,0.1169,,
Round2,193,col14,c,0.0188,,,,,0.1174,,
Round2,193,col14,c,0.0192,,,,,0.118,,
Round2,193,col14,c,0.0194,,,,,0.1186,,
Round2,193,col14,c,0.0195,,,,,0.1189,,
Round2,193,col14,c,0.0198,,,,,0.1192,,
Round2,193,col14,c,0.0205,,,,,0.1194,,
Round2,193,col14,c,0.0215,,,,,0.1196,,
Round2,193,col14,c,0.0217,,,,,0.1199,,
Round2,193,col14,c,0.0223,,,,,0.1203,,
Round2,193,col14,c,0.0231,,,,,0.1204,,
Round2,193,col14,c,0.0232,,,,,0.1206,,
Round2,193,col14,c,0.0234,,,,,0.121,,
Round2,193,col14,c,0.0235,,,,,0.1211,,
Round2,193,col14,c,0.0235,,,,,0.1213,,
Round2,193,col14,c,0.0278,,,,,0.1215,,
Round2,193,col14,c,0.028,,,,,0.1229,,
Round2,193,col14,c,0.0282,,,,,0.1231,,
Round2,193,col14,c,0.0285,,,,,0.1245,,
Round2,193,col14,c,0.0287,,,,,0.1249,,
Round2,193,col14,c,0.0298,,,,,0.1255,,
Round2,193,col14,c,0.0304,,,,,0.1258,,
Round2,193,col14,c,0.0329,,,,,0.1265,,
Round2,193,col14,c,0.033,,,,,0.1268,,
Round2,193,col14,c,0.0333,,,,,0.127,,
Round2,193,col14,c,0.0341,,,,,0.1271,,
Round2,193,col14,c,0.0346,,,,,0.1272,,
Round2,193,col14,c,0.0357,,,,,0.1278,,
Round2,193,col14,c,0.0359,,,,,0.128,,
Round2,193,col14,c,0.0374,,,,,0.1281,,
Round2,193,col14,c,0.0374,,,,,0.1285,,
Round2,193,col14,c,0.0376,,,,,0.129,,
Round2,193,col14,c,0.038,,,,,0.1295,,
Round2,193,col14,c,0.0401,,,,,0.1298,,
Round2,193,col14,c,0.0403,,,,,0.1298,,
Round2,193,col14,c,0.041,,,,,0.1303,,
Round2,193,col14,c,0.0414,,,,,0.1304,,
Round2,193,col14,c,0.0419,,,,,0.1308,,
Round2,193,col14,c,0.042,,,,,0.131,,
Round2,193,col14,c,0.042,,,,,0.1312,,
Round2,193,col14,c,0.0422,,,,,0.1312,,
Round2,193,col14,c,0.0433,,,,,0.1315,,
Round2,193,col14,c,0.0435,,,,,0.1316,,
Round2,193,col14,c,0.0448,,,,,0.1317,,
Round2,193,col14,c,0.0449,,,,,0.1317,,
Round2,193,col14,c,0.0453,,,,,0.1321,,
Round2,193,col14,c,0.0455,,,,,0.1325,,
Round2,193,col14,c,0.0461,,,,,0.1328,,
Round2,193,col14,c,0.0477,,,,,0.1329,,
Round2,193,col14,c,0.048,,,,,0.1333,,
Round2,193,col14,c,0.0484,,,,,0.1333,,
Round2,193,col14,c,0.0487,,,,,0.1342,,
Round2,193,col14,c,0.0505,,,,,0.1343,,
Round2,193,col14,c,0.0518,,,,,0.1348,,
Round2,193,col14,c,0.0526,,,,,0.1355,,
Round2,193,col14,c,0.053,,,,,0.136,,
Round2,193,col14,c,0.0546,,,,,0.1361,,
Round2,193,col14,c,0.055,,,,,0.1363,,
Round2,193,col14,c,0.057,,,,,0.1363,,
Round2,193,col14,c,0.0578,,,,,0.1365,,
Round2,193,col14,c,0.059,,,,,0.1366,,
Round2,193,col14,c,0.0638,,,,,0.1367,,
Round2,193,col14,c,0.065,,,,,0.1374,,
Round2,193,col14,c,0.0652,,,,,0.1375,,
Round2,193,col14,c,0.0657,,,,,0.1377,,
Round2,193,col14,c,0.0666,,,,,0.138,,
Round2,193,col14,c,0.0667,,,,,0.1381,,
Round2,193,col14,c,0.0667,,,,,0.1382,,
Round2,193,col14,c,0.0685,,,,,0.1385,,
Round2,193,col14,c,0.069,,,,,0.1387,,
Round2,193,col14,c,0.0699,,,,,0.1392,,
Round2,193,col14,c,0.07,,,,,0.1392,,
Round2,193,col14,c,0.0708,,,,,0.1396,,
Round2,193,col14,c,0.0718,,,,,0.1403,,
Round2,193,col14,c,0.0722,,,,,0.141,,
Round2,193,col14,c,0.073,,,,,0.1416,,
Round2,193,col14,c,0.0752,,,,,0.1416,,
Round2,193,col14,c,0.076,,,,,0.1418,,
Round2,193,col14,c,0.0778,,,,,0.1424,,
Round2,193,col14,c,0.0783,,,,,0.1426,,
Round2,193,col14,c,0.0799,,,,,0.145,,
Round2,193,col14,c,0.0803,,,,,0.1451,,
Round2,193,col14,c,0.0806,,,,,0.1454,,
Round2,193,col14,c,0.0822,,,,,0.1458,,
Round2,193,col14,c,0.0825,,,,,0.1458,,
Round2,193,col14,c,0.0828,,,,,0.146,,
Round2,193,col14,c,0.0836,,,,,0.1467,,
Round2,193,col14,c,0.0845,,,,,0.1472,,
Round2,193,col14,c,0.0899,,,,,0.1486,,
Round2,193,col14,c,0.0998,,,,,0.1488,,
Round2,193,col14,c,0.1022,,,,,0.1489,,
Round2,193,col14,c,0.1033,,,,,0.1495,,
Round2,193,col14,c,0.1036,,,,,0.15,,
Round2,193,col14,c,0.1071,,,,,0.1502,,
Round2,193,col14,c,0.1094,,,,,0.1506,,
Round2,193,col14,c,0.1103,,,,,0.151,,
Round2,193,col14,c,0.1122,,,,,0.1513,,
Round2,193,col14,c,0.1162,,,,,0.1514,,
Round2,193,col14,c,0.1189,,,,,0.1522,,
Round2,193,col14,c,0.1192,,,,,0.1532,,
Round2,193,col14,c,0.1196,,,,,0.1534,,
Round2,193,col14,c,0.1206,,,,,0.1537,,
Round2,193,col14,c,0.1268,,,,,0.1541,,
Round2,193,col14,c,0.128,,,,,0.1549,,
Round2,193,col14,c,0.1333,,,,,0.1561,,
Round2,193,col14,c,0.1377,,,,,0.1564,,
Round2,193,col14,c,0.1387,,,,,0.1564,,
Round2,193,col14,c,0.1403,,,,,0.1565,,
Round2,193,col14,c,0.1514,,,,,0.1566,,
Round2,193,col14,c,0.1534,,,,,0.1572,,
Round2,193,col14,c,0.1564,,,,,0.1573,,
Round2,193,col14,c,0.1573,,,,,0.1574,,
Round2,193,col14,c,0.1574,,,,,0.1575,,
Round2,193,col14,c,0.1579,,,,,0.1579,,
Round2,193,col14,c,0.1721,,,,,0.158,,
Round2,193,col14,c,0.1809,,,,,0.158,,
Round2,193,col14,c,0.1811,,,,,0.1586,,
Round2,193,col14,c,0.1839,,,,,0.1586,,
Round2,193,col14,c,0.1864,,,,,0.1593,,
Round2,193,col14,c,0.1883,,,,,0.1594,,
Round2,193,col14,c,0.1886,,,,,0.16,,
Round2,193,col14,c,0.1887,,,,,0.16,,
Round2,193,col14,c,0.198,,,,,0.1609,,
Round2,193,col14,c,0.1982,,,,,0.1615,,
Round2,193,col14,c,0.2001,,,,,0.1624,,
Round2,193,col14,c,0.2096,,,,,0.1632,,
Round2,193,col14,c,0.2203,,,,,0.1637,,
Round2,193,col14,c,0.2209,,,,,0.1647,,
Round2,193,col14,c,0.2263,,,,,0.1652,,
Round2,193,col14,c,0.2378,,,,,0.1656,,
Round2,193,col14,c,0.238,,,,,0.1668,,
Round2,193,col14,c,0.2412,,,,,0.1669,,
Round2,193,col14,c,0.2427,,,,,0.1671,,
Round2,193,col14,c,0.2435,,,,,0.1689,,
Round2,193,col14,c,0.2448,,,,,0.171,,
Round2,193,col14,c,0.2472,,,,,0.1716,,
Round2,193,col14,c,0.2472,,,,,0.1721,,
Round2,193,col14,c,0.2475,,,,,0.1737,,
Round2,193,col14,c,0.2475,,,,,0.1744,,
Round2,193,col14,c,0.2488,,,,,0.1745,,
Round2,193,col14,c,0.2508,,,,,0.1746,,
Round2,193,col14,c,0.2555,,,,,0.1754,,
Round2,193,col14,c,0.258,,,,,0.1756,,
Round2,193,col14,c,0.2602,,,,,0.1759,,
Round2,193,col14,c,0.2622,,,,,0.1774,,
Round2,193,col14,c,0.3018,,,,,0.1785,,
Round2,193,col14,c,0.307,,,,,0.1785,,
Round2,193,col14,c,0.3233,,,,,0.179,,
Round2,193,col14,c,0.3464,,,,,0.1809,,
Round2,193,col14,c,0.3776,,,,,0.181,,
Round2,193,col14,c,0.3869,,,,,0.1811,,
Round2,193,col14,c,0.4809,,,,,0.1816,,
Round2,193,col14,c,0.5182,,,,,0.1821,,
Round2,195,col16,c,0.001,,,,,0.1839,,
Round2,195,col16,c,0.0012,,,,,0.1843,,
Round2,195,col16,c,0.0015,,,,,0.1847,,
Round2,195,col16,c,0.0015,,,,,0.1847,,
Round2,195,col16,c,0.0015,,,,,0.1852,,
Round2,195,col16,c,0.0015,,,,,0.1855,,
Round2,195,col16,c,0.0016,,,,,0.1861,,
Round2,195,col16,c,0.0016,,,,,0.1864,,
Round2,195,col16,c,0.0016,,,,,0.1876,,
Round2,195,col16,c,0.0017,,,,,0.188,,
Round2,195,col16,c,0.0018,,,,,0.1883,,
Round2,195,col16,c,0.0019,,,,,0.1886,,
Round2,195,col16,c,0.002,,,,,0.1887,,
Round2,195,col16,c,0.0023,,,,,0.1898,,
Round2,195,col16,c,0.0023,,,,,0.1915,,
Round2,195,col16,c,0.0024,,,,,0.192,,
Round2,195,col16,c,0.0028,,,,,0.1928,,
Round2,195,col16,c,0.003,,,,,0.1928,,
Round2,195,col16,c,0.0032,,,,,0.1934,,
Round2,195,col16,c,0.0033,,,,,0.1954,,
Round2,195,col16,c,0.0036,,,,,0.197,,
Round2,195,col16,c,0.0036,,,,,0.1976,,
Round2,195,col16,c,0.0038,,,,,0.198,,
Round2,195,col16,c,0.0039,,,,,0.1982,,
Round2,195,col16,c,0.0041,,,,,0.1987,,
Round2,195,col16,c,0.0041,,,,,0.2001,,
Round2,195,col16,c,0.0042,,,,,0.2002,,
Round2,195,col16,c,0.0043,,,,,0.2007,,
Round2,195,col16,c,0.0048,,,,,0.2032,,
Round2,195,col16,c,0.0049,,,,,0.2035,,
Round2,195,col16,c,0.0049,,,,,0.2042,,
Round2,195,col16,c,0.005,,,,,0.205,,
Round2,195,col16,c,0.0053,,,,,0.2096,,
Round2,195,col16,c,0.0056,,,,,0.2105,,
Round2,195,col16,c,0.0057,,,,,0.2124,,
Round2,195,col16,c,0.0073,,,,,0.2174,,
Round2,195,col16,c,0.0073,,,,,0.2184,,
Round2,195,col16,c,0.0077,,,,,0.2185,,
Round2,195,col16,c,0.008,,,,,0.2203,,
Round2,195,col16,c,0.0083,,,,,0.2209,,
Round2,195,col16,c,0.0091,,,,,0.2218,,
Round2,195,col16,c,0.0093,,,,,0.224,,
Round2,195,col16,c,0.0093,,,,,0.2246,,
Round2,195,col16,c,0.0099,,,,,0.2263,,
Round2,195,col16,c,0.0103,,,,,0.2267,,
Round2,195,col16,c,0.0105,,,,,0.2274,,
Round2,195,col16,c,0.0109,,,,,0.2275,,
Round2,195,col16,c,0.012,,,,,0.2283,,
Round2,195,col16,c,0.0121,,,,,0.2284,,
Round2,195,col16,c,0.0122,,,,,0.2297,,
Round2,195,col16,c,0.0124,,,,,0.2303,,
Round2,195,col16,c,0.0128,,,,,0.2334,,
Round2,195,col16,c,0.0129,,,,,0.2335,,
Round2,195,col16,c,0.0133,,,,,0.2336,,
Round2,195,col16,c,0.0141,,,,,0.2339,,
Round2,195,col16,c,0.0142,,,,,0.2342,,
Round2,195,col16,c,0.0142,,,,,0.2346,,
Round2,195,col16,c,0.0146,,,,,0.2378,,
Round2,195,col16,c,0.0148,,,,,0.2379,,
Round2,195,col16,c,0.0151,,,,,0.238,,
Round2,195,col16,c,0.0151,,,,,0.2385,,
Round2,195,col16,c,0.0153,,,,,0.239,,
Round2,195,col16,c,0.0165,,,,,0.2399,,
Round2,195,col16,c,0.0165,,,,,0.2412,,
Round2,195,col16,c,0.017,,,,,0.2427,,
Round2,195,col16,c,0.0171,,,,,0.2435,,
Round2,195,col16,c,0.0177,,,,,0.2436,,
Round2,195,col16,c,0.0178,,,,,0.244,,
Round2,195,col16,c,0.0179,,,,,0.2448,,
Round2,195,col16,c,0.0184,,,,,0.2448,,
Round2,195,col16,c,0.0185,,,,,0.2455,,
Round2,195,col16,c,0.0188,,,,,0.2472,,
Round2,195,col16,c,0.019,,,,,0.2472,,
Round2,195,col16,c,0.0206,,,,,0.2475,,
Round2,195,col16,c,0.0215,,,,,0.2475,,
Round2,195,col16,c,0.0215,,,,,0.2478,,
Round2,195,col16,c,0.022,,,,,0.2483,,
Round2,195,col16,c,0.0221,,,,,0.2488,,
Round2,195,col16,c,0.0224,,,,,0.2491,,
Round2,195,col16,c,0.0227,,,,,0.2498,,
Round2,195,col16,c,0.0227,,,,,0.2508,,
Round2,195,col16,c,0.0229,,,,,0.2513,,
Round2,195,col16,c,0.0234,,,,,0.2544,,
Round2,195,col16,c,0.0252,,,,,0.2555,,
Round2,195,col16,c,0.0263,,,,,0.2579,,
Round2,195,col16,c,0.0271,,,,,0.258,,
Round2,195,col16,c,0.0289,,,,,0.2602,,
Round2,195,col16,c,0.029,,,,,0.2614,,
Round2,195,col16,c,0.0303,,,,,0.2622,,
Round2,195,col16,c,0.0309,,,,,0.2643,,
Round2,195,col16,c,0.0311,,,,,0.2646,,
Round2,195,col16,c,0.0311,,,,,0.268,,
Round2,195,col16,c,0.0326,,,,,0.2699,,
Round2,195,col16,c,0.0341,,,,,0.2718,,
Round2,195,col16,c,0.0342,,,,,0.2725,,
Round2,195,col16,c,0.035,,,,,0.2747,,
Round2,195,col16,c,0.0357,,,,,0.2757,,
Round2,195,col16,c,0.0358,,,,,0.2762,,
Round2,195,col16,c,0.0368,,,,,0.2813,,
Round2,195,col16,c,0.0369,,,,,0.2827,,
Round2,195,col16,c,0.0369,,,,,0.2834,,
Round2,195,col16,c,0.0372,,,,,0.2859,,
Round2,195,col16,c,0.0384,,,,,0.2861,,
Round2,195,col16,c,0.0389,,,,,0.2866,,
Round2,195,col16,c,0.039,,,,,0.2907,,
Round2,195,col16,c,0.0394,,,,,0.293,,
Round2,195,col16,c,0.0394,,,,,0.2962,,
Round2,195,col16,c,0.0396,,,,,0.2992,,
Round2,195,col16,c,0.0396,,,,,0.2992,,
Round2,195,col16,c,0.04,,,,,0.3018,,
Round2,195,col16,c,0.0403,,,,,0.3025,,
Round2,195,col16,c,0.0406,,,,,0.3028,,
Round2,195,col16,c,0.0406,,,,,0.3037,,
Round2,195,col16,c,0.0409,,,,,0.307,,
Round2,195,col16,c,0.0412,,,,,0.3075,,
Round2,195,col16,c,0.0412,,,,,0.3078,,
Round2,195,col16,c,0.0414,,,,,0.3088,,
Round2,195,col16,c,0.042,,,,,0.3098,,
Round2,195,col16,c,0.0424,,,,,0.3104,,
Round2,195,col16,c,0.0426,,,,,0.3125,,
Round2,195,col16,c,0.0432,,,,,0.3132,,
Round2,195,col16,c,0.0434,,,,,0.3182,,
Round2,195,col16,c,0.0436,,,,,0.3199,,
Round2,195,col16,c,0.0437,,,,,0.3202,,
Round2,195,col16,c,0.0438,,,,,0.3204,,
Round2,195,col16,c,0.0446,,,,,0.3233,,
Round2,195,col16,c,0.0451,,,,,0.3337,,
Round2,195,col16,c,0.0454,,,,,0.3364,,
Round2,195,col16,c,0.0466,,,,,0.3411,,
Round2,195,col16,c,0.048,,,,,0.3464,,
Round2,195,col16,c,0.048,,,,,0.3529,,
Round2,195,col16,c,0.0484,,,,,0.3579,,
Round2,195,col16,c,0.0491,,,,,0.3611,,
Round2,195,col16,c,0.0492,,,,,0.3655,,
Round2,195,col16,c,0.05,,,,,0.3682,,
Round2,195,col16,c,0.05,,,,,0.3733,,
Round2,195,col16,c,0.0512,,,,,0.3776,,
Round2,195,col16,c,0.0519,,,,,0.386,,
Round2,195,col16,c,0.0554,,,,,0.3868,,
Round2,195,col16,c,0.0557,,,,,0.3869,,
Round2,195,col16,c,0.0593,,,,,0.394,,
Round2,195,col16,c,0.0602,,,,,0.3967,,
Round2,195,col16,c,0.0612,,,,,0.4032,,
Round2,195,col16,c,0.062,,,,,0.4128,,
Round2,195,col16,c,0.0676,,,,,0.4161,,
Round2,195,col16,c,0.0707,,,,,0.4162,,
Round2,195,col16,c,0.0717,,,,,0.4185,,
Round2,195,col16,c,0.072,,,,,0.4242,,
Round2,195,col16,c,0.072,,,,,0.4296,,
Round2,195,col16,c,0.072,,,,,0.4297,,
Round2,195,col16,c,0.0746,,,,,0.4298,,
Round2,195,col16,c,0.0756,,,,,0.4367,,
Round2,195,col16,c,0.0757,,,,,0.4376,,
Round2,195,col16,c,0.076,,,,,0.4419,,
Round2,195,col16,c,0.079,,,,,0.4441,,
Round2,195,col16,c,0.0796,,,,,0.4442,,
Round2,195,col16,c,0.08,,,,,0.4532,,
Round2,195,col16,c,0.081,,,,,0.4809,,
Round2,195,col16,c,0.082,,,,,0.4812,,
Round2,195,col16,c,0.0822,,,,,0.4865,,
Round2,195,col16,c,0.0824,,,,,0.487,,
Round2,195,col16,c,0.0828,,,,,0.4898,,
Round2,195,col16,c,0.0849,,,,,0.5001,,
Round2,195,col16,c,0.0876,,,,,0.5129,,
Round2,195,col16,c,0.0886,,,,,0.5182,,
Round2,195,col16,c,0.091,,,,,0.5186,,
Round2,195,col16,c,0.0912,,,,,0.5234,,
Round2,195,col16,c,0.0923,,,,,0.5282,,
Round2,195,col16,c,0.0954,,,,,0.6051,,
Round2,195,col16,c,0.0994,,,,,0.6357,,
Round2,195,col16,c,0.0997,,,,,0.6433,,
Round2,195,col16,c,0.1005,,,,,0.6619,,
Round2,195,col16,c,0.1008,,,,,0.6844,,
Round2,195,col16,c,0.1016,,,,,0.6918,,
Round2,195,col16,c,0.1045,,,,,0.7028,,
Round2,195,col16,c,0.1057,,,,,0.7279,,
Round2,195,col16,c,0.1076,,,,,0.7339,,
Round2,195,col16,c,0.108,,,,,0.7413,,
Round2,195,col16,c,0.1085,,,,,0.7428,,
Round2,195,col16,c,0.1115,,,,,0.7658,,
Round2,195,col16,c,0.1121,,,,,0.7741,,
Round2,195,col16,c,0.1128,,,,,0.777,,
Round2,195,col16,c,0.113,,,,,0.8003,,
Round2,195,col16,c,0.1144,,,,,0.8706,,
Round2,195,col16,c,0.1159,,,,,0.8746,,
Round2,195,col16,c,0.1169,,,,,0.887,,
Round2,195,col16,c,0.1174,,,,,0.8932,,
Round2,195,col16,c,0.118,,,,,0.9007,,
Round2,195,col16,c,0.1204,,,,,0.9091,,
Round2,195,col16,c,0.1213,,,,,0.9397,,
Round2,195,col16,c,0.1215,,,,,0.9816,,
Round2,195,col16,c,0.1229,,,,,0.9835,,
Round2,195,col16,c,0.127,,,,,0.9864,,
Round2,195,col16,c,0.1285,,,,,0.9939,,
Round2,195,col16,c,0.1298,,,,,1.0051,,
Round2,195,col16,c,0.1342,,,,,1.0166,,
Round2,195,col16,c,0.1355,,,,,1.0274,,
Round2,195,col16,c,0.1375,,,,,1.0401,,
Round2,195,col16,c,0.141,,,,,1.0535,,
Round2,195,col16,c,0.1418,,,,,1.0571,,
Round2,195,col16,c,0.1424,,,,,1.0665,,
Round2,195,col16,c,0.1426,,,,,1.0812,,
Round2,195,col16,c,0.1451,,,,,1.0908,,
Round2,195,col16,c,0.1513,,,,,1.0912,,
Round2,195,col16,c,0.1522,,,,,1.0956,,
Round2,195,col16,c,0.16,,,,,1.1307,,
Round2,195,col16,c,0.1652,,,,,1.1371,,
Round2,195,col16,c,0.1669,,,,,1.1519,,
Round2,195,col16,c,0.1915,,,,,1.1566,,
Round2,195,col16,c,0.2267,,,,,1.1576,,
Round2,195,col16,c,0.2385,,,,,1.2812,,
Round1,180,col2,db,0.0031,0.1001,,,,,,
Round1,180,col2,db,0.0034,0.1002,,,,,,
Round1,180,col2,db,0.0043,0.1009,,,,,,
Round1,180,col2,db,0.0128,0.1009,,,,,,
Round1,180,col2,db,0.0239,0.1009,,,,,,
Round1,180,col2,db,0.0261,0.1011,,,,,,
Round1,180,col2,db,0.0324,0.1012,,,,,,
Round1,180,col2,db,0.0342,0.1019,,,,,,
Round1,180,col2,db,0.0343,0.102,,,,,,
Round1,180,col2,db,0.0345,0.1023,,,,,,
Round1,180,col2,db,0.0382,0.1039,,,,,,
Round1,180,col2,db,0.0443,0.104,,,,,,
Round1,180,col2,db,0.0464,0.1047,,,,,,
Round1,180,col2,db,0.056,0.1061,,,,,,
Round1,180,col2,db,0.062,0.1068,,,,,,
Round1,180,col2,db,0.067,0.1069,,,,,,
Round1,180,col2,db,0.0688,0.1099,,,,,,
Round1,180,col2,db,0.0694,0.1103,,,,,,
Round1,180,col2,db,0.072,0.1107,,,,,,
Round1,180,col2,db,0.0726,0.1109,,,,,,
Round1,180,col2,db,0.08,0.111,,,,,,
Round1,180,col2,db,0.0807,0.112,,,,,,
Round1,180,col2,db,0.0889,0.1127,,,,,,
Round1,180,col2,db,0.09,0.1136,,,,,,
Round1,180,col2,db,0.0974,0.1137,,,,,,
Round1,180,col2,db,0.0979,0.1142,,,,,,
Round1,180,col2,db,0.1002,0.1146,,,,,,
Round1,180,col2,db,0.104,0.1147,,,,,,
Round1,180,col2,db,0.111,0.1155,,,,,,
Round1,180,col2,db,0.116,0.116,,,,,,
Round1,180,col2,db,0.1178,0.1161,,,,,,
Round1,180,col2,db,0.1182,0.1162,,,,,,
Round1,180,col2,db,0.1212,0.1165,,,,,,
Round1,180,col2,db,0.122,0.1171,,,,,,
Round1,180,col2,db,0.1221,0.1176,,,,,,
Round1,180,col2,db,0.1243,0.1178,,,,,,
Round1,180,col2,db,0.1277,0.1182,,,,,,
Round1,180,col2,db,0.1333,0.1191,,,,,,
Round1,180,col2,db,0.1336,0.1198,,,,,,
Round1,180,col2,db,0.1408,0.1201,,,,,,
Round1,180,col2,db,0.144,0.1212,,,,,,
Round1,180,col2,db,0.1479,0.1215,,,,,,
Round1,180,col2,db,0.151,0.122,,,,,,
Round1,180,col2,db,0.1582,0.1221,,,,,,
Round1,180,col2,db,0.159,0.1231,,,,,,
Round1,180,col2,db,0.1725,0.1239,,,,,,
Round1,180,col2,db,0.187,0.1243,,,,,,
Round1,180,col2,db,0.1903,0.1266,,,,,,
Round1,180,col2,db,0.1937,0.1277,,,,,,
Round1,180,col2,db,0.2077,0.1285,,,,,,
Round1,180,col2,db,0.2179,0.1286,,,,,,
Round1,180,col2,db,0.2236,0.1296,,,,,,
Round1,180,col2,db,0.267,0.1297,,,,,,
Round1,180,col2,db,0.2872,0.1298,,,,,,
Round1,180,col2,db,0.301,0.132,,,,,,
Round1,180,col2,db,0.3285,0.1332,,,,,,
Round1,180,col2,db,0.4009,0.1333,,,,,,
Round1,180,col2,db,0.5129,0.1336,,,,,,
Round1,180,col2,db,0.5329,0.1352,,,,,,
Round1,180,col2,db,0.7206,0.1366,,,,,,
Round1,180,col2,db,0.8084,0.1369,,,,,,
Round1,180,col2,db,0.8356,0.137,,,,,,
Round1,180,col2,db,0.8387,0.1372,,,,,,
Round1,180,col2,db,0.8554,0.1388,,,,,,
Round1,180,col2,db,0.9136,0.1395,,,,,,
Round1,180,col2,db,0.9597,0.1408,,,,,,
Round1,180,col2,db,0.9925,0.144,,,,,,
Round1,180,col2,db,0.995,0.1475,,,,,,
Round1,180,col2,db,0.9952,0.1479,,,,,,
Round1,180,col2,db,1.0165,0.1503,,,,,,
Round1,180,col2,db,1.0435,0.151,,,,,,
Round1,180,col2,db,1.0507,0.1522,,,,,,
Round1,180,col2,db,1.0721,0.155,,,,,,
Round1,180,col2,db,1.08,0.1567,,,,,,
Round1,180,col2,db,1.1288,0.1577,,,,,,
Round1,180,col2,db,1.184,0.1582,,,,,,
Round1,180,col2,db,1.201,0.1583,,,,,,
Round1,181,col3,db,0.0002,0.1586,,,,,,
Round1,181,col3,db,0.0005,0.1589,,,,,,
Round1,181,col3,db,0.0011,0.159,,,,,,
Round1,181,col3,db,0.0011,0.1596,,,,,,
Round1,181,col3,db,0.0012,0.1598,,,,,,
Round1,181,col3,db,0.0013,0.1609,,,,,,
Round1,181,col3,db,0.0014,0.1613,,,,,,
Round1,181,col3,db,0.0014,0.1631,,,,,,
Round1,181,col3,db,0.0016,0.1685,,,,,,
Round1,181,col3,db,0.0018,0.1712,,,,,,
Round1,181,col3,db,0.0022,0.1725,,,,,,
Round1,181,col3,db,0.0024,0.1735,,,,,,
Round1,181,col3,db,0.0024,0.1773,,,,,,
Round1,181,col3,db,0.0027,0.1784,,,,,,
Round1,181,col3,db,0.0028,0.1786,,,,,,
Round1,181,col3,db,0.004,0.18,,,,,,
Round1,181,col3,db,0.0043,0.1814,,,,,,
Round1,181,col3,db,0.0046,0.187,,,,,,
Round1,181,col3,db,0.0047,0.1885,,,,,,
Round1,181,col3,db,0.0048,0.1893,,,,,,
Round1,181,col3,db,0.0049,0.1895,,,,,,
Round1,181,col3,db,0.0049,0.1903,,,,,,
Round1,181,col3,db,0.0049,0.1937,,,,,,
Round1,181,col3,db,0.0049,0.194,,,,,,
Round1,181,col3,db,0.005,0.1959,,,,,,
Round1,181,col3,db,0.005,0.2015,,,,,,
Round1,181,col3,db,0.0051,0.2037,,,,,,
Round1,181,col3,db,0.0051,0.2077,,,,,,
Round1,181,col3,db,0.0053,0.2089,,,,,,
Round1,181,col3,db,0.0053,0.2102,,,,,,
Round1,181,col3,db,0.0056,0.2128,,,,,,
Round1,181,col3,db,0.0056,0.215,,,,,,
Round1,181,col3,db,0.0058,0.2161,,,,,,
Round1,181,col3,db,0.006,0.2179,,,,,,
